jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10227,0.003,0.003,0.457,0.155,0.05
10471,0.001,0.003,0.686,0.155,0.056
10604,0.0,0.007,0.457,0.007,0.056
10605,0.0,0.01,0.457,0.007,0.056
10606,0.0,0.007,0.471,0.007,0.056
10607,0.0,0.007,0.479,0.007,0.056
10608,0.0,0.01,0.479,0.007,0.056
10609,0.0,0.007,0.493,0.007,0.056
10610,0.0,0.007,0.5,0.007,0.056
10611,0.0,0.01,0.5,0.007,0.056
10612,0.0,0.007,0.514,0.007,0.056
10613,0.0,0.01,0.507,0.007,0.056
10614,0.0,0.003,0.5,0.028,0.056
10686,0.0,0.01,0.486,0.007,0.057
10687,0.0,0.007,0.493,0.007,0.057
10688,0.0,0.01,0.493,0.007,0.057
10689,0.0,0.007,0.507,0.007,0.057
10690,0.0,0.007,0.514,0.007,0.057
10691,0.0,0.01,0.514,0.007,0.057
10692,0.0,0.013,0.514,0.007,0.057
10693,0.0,0.016,0.514,0.007,0.057
10694,0.0,0.02,0.514,0.007,0.057
10695,0.0,0.02,0.464,0.007,0.057
10696,0.0,0.016,0.479,0.007,0.057
10697,0.0,0.02,0.479,0.007,0.057
10699,0.0,0.013,0.464,0.007,0.057
10700,0.0,0.016,0.464,0.007,0.057
10701,0.0,0.02,0.464,0.007,0.057
10702,0.0,0.013,0.486,0.042,0.057
10703,0.001,0.016,0.486,0.056,0.057
10791,0.0,0.007,0.464,0.007,0.057
10792,0.0,0.007,0.471,0.007,0.057
10793,0.0,0.01,0.471,0.007,0.057
10794,0.0,0.007,0.486,0.007,0.057
10795,0.0,0.007,0.493,0.007,0.057
10796,0.0,0.01,0.493,0.007,0.057
10797,0.0,0.007,0.507,0.007,0.057
10798,0.0,0.007,0.514,0.007,0.057
10799,0.0,0.01,0.514,0.007,0.057
10800,0.0,0.003,0.536,0.007,0.057
10801,0.0,0.007,0.536,0.007,0.057
10802,0.0,0.007,0.543,0.007,0.057
10803,0.0,0.007,0.55,0.007,0.057
10804,0.0,0.01,0.55,0.007,0.057
11055,0.0,0.003,0.486,0.225,0.057
11056,0.0,0.003,0.486,0.014,0.057
11057,0.0,0.003,0.5,0.225,0.057
12365,0.0,0.003,0.5,0.007,0.057
12367,0.0,0.003,0.5,0.014,0.057
12408,0.0,0.003,0.457,0.042,0.057
12480,0.0,0.003,0.486,0.028,0.058
12481,0.0,0.003,0.486,0.028,0.058
12483,0.0,0.003,0.486,0.028,0.058
12544,0.0,0.007,0.457,0.007,0.058
12545,0.0,0.01,0.457,0.007,0.058
12546,0.0,0.003,0.479,0.007,0.058
12547,0.0,0.007,0.479,0.007,0.058
12548,0.0,0.01,0.479,0.007,0.058
12549,0.0,0.007,0.493,0.007,0.058
12550,0.0,0.01,0.493,0.007,0.058
12551,0.0,0.003,0.514,0.007,0.058
12559,0.0,0.007,0.564,0.007,0.058
12560,0.0,0.007,0.571,0.007,0.058
12561,0.0,0.01,0.571,0.007,0.058
12562,0.0,0.007,0.593,0.007,0.058
12563,0.0,0.007,0.593,0.007,0.058
12564,0.0,0.007,0.607,0.007,0.058
12565,0.0,0.007,0.607,0.028,0.058
12566,0.0,0.01,0.579,0.007,0.058
12567,0.0,0.013,0.579,0.007,0.058
12568,0.0,0.007,0.621,0.007,0.058
12569,0.0,0.01,0.621,0.007,0.058
12570,0.0,0.007,0.636,0.007,0.058
12571,0.0,0.007,0.643,0.007,0.058
12572,0.0,0.01,0.643,0.007,0.058
12573,0.0,0.013,0.643,0.007,0.058
12574,0.0,0.016,0.643,0.007,0.058
12575,0.0,0.02,0.643,0.007,0.058
12576,0.0,0.023,0.614,0.007,0.058
12577,0.0,0.026,0.614,0.028,0.058
12578,0.0,0.029,0.614,0.007,0.058
12579,0.0,0.033,0.614,0.007,0.058
12580,0.0,0.029,0.629,0.007,0.058
12581,0.0,0.033,0.629,0.007,0.058
12582,0.0,0.036,0.629,0.007,0.058
12583,0.0,0.039,0.629,0.007,0.058
12590,0.0,0.026,0.5,0.007,0.058
12591,0.0,0.02,0.521,0.007,0.058
12592,0.0,0.023,0.521,0.007,0.058
12593,0.0,0.023,0.529,0.007,0.058
12594,0.0,0.026,0.529,0.007,0.058
12595,0.0,0.029,0.529,0.007,0.058
12596,0.0,0.033,0.529,0.007,0.058
12597,0.0,0.036,0.529,0.007,0.058
12598,0.0,0.039,0.5,0.007,0.058
12599,0.0,0.042,0.5,0.056,0.058
12600,0.0,0.046,0.5,0.007,0.058
12601,0.0,0.049,0.5,0.007,0.058
12602,0.0,0.052,0.5,0.007,0.058
12603,0.0,0.049,0.514,0.007,0.058
12604,0.0,0.052,0.514,0.007,0.058
12605,0.0,0.056,0.514,0.007,0.058
12606,0.0,0.059,0.514,0.007,0.058
12607,0.0,0.062,0.514,0.007,0.058
12616,0.0,0.003,0.464,0.225,0.058
12627,0.0,0.016,0.457,0.007,0.058
12628,0.0,0.02,0.457,0.007,0.058
12629,0.0,0.023,0.457,0.007,0.058
12630,0.0,0.026,0.457,0.007,0.058
12631,0.0,0.029,0.457,0.007,0.058
12632,0.0,0.033,0.457,0.007,0.058
12633,0.0,0.036,0.457,0.007,0.058
12634,0.0,0.033,0.471,0.007,0.058
12635,0.0,0.036,0.471,0.007,0.058
12636,0.0,0.039,0.464,0.007,0.058
12637,0.0,0.042,0.464,0.007,0.058
12638,0.0,0.046,0.464,0.007,0.058
12639,0.0,0.046,0.471,0.007,0.058
12640,0.0,0.049,0.471,0.007,0.058
12641,0.0,0.049,0.479,0.007,0.058
12642,0.0,0.052,0.479,0.007,0.058
12643,0.0,0.056,0.464,0.007,0.058
12644,0.0,0.059,0.464,0.007,0.058
12645,0.0,0.059,0.471,0.007,0.058
12646,0.0,0.062,0.471,0.007,0.058
12647,0.0,0.062,0.479,0.007,0.058
12648,0.0,0.065,0.479,0.007,0.058
12649,0.0,0.069,0.471,0.007,0.058
12650,0.0,0.069,0.479,0.007,0.058
12651,0.0,0.072,0.471,0.007,0.058
12652,0.0,0.065,0.493,0.007,0.058
12653,0.0,0.065,0.5,0.007,0.058
12654,0.0,0.069,0.5,0.007,0.058
12655,0.0,0.072,0.5,0.007,0.058
12656,0.0,0.075,0.5,0.007,0.058
12657,0.0,0.078,0.5,0.007,0.058
12658,0.0,0.082,0.5,0.007,0.058
12659,0.0,0.085,0.486,0.007,0.058
12660,0.0,0.088,0.486,0.007,0.058
12661,0.0,0.092,0.486,0.007,0.058
12662,0.0,0.095,0.486,0.007,0.058
12663,0.0,0.095,0.493,0.007,0.058
12664,0.0,0.098,0.493,0.007,0.058
12665,0.0,0.101,0.493,0.007,0.058
12666,0.0,0.105,0.493,0.007,0.058
12667,0.0,0.105,0.5,0.007,0.058
12668,0.0,0.108,0.5,0.007,0.058
12669,0.0,0.111,0.5,0.007,0.058
12670,0.0,0.111,0.507,0.007,0.058
12671,0.0,0.114,0.507,0.007,0.058
12672,0.0,0.111,0.521,0.007,0.058
12673,0.0,0.114,0.521,0.007,0.058
12674,0.0,0.118,0.521,0.007,0.058
12675,0.0,0.121,0.521,0.007,0.058
12676,0.0,0.124,0.521,0.007,0.058
12677,0.0,0.124,0.529,0.007,0.058
12678,0.0,0.127,0.529,0.007,0.058
12679,0.0,0.131,0.529,0.007,0.058
12680,0.0,0.134,0.529,0.007,0.058
12681,0.0,0.134,0.507,0.028,0.058
12682,0.0,0.137,0.507,0.007,0.058
12683,0.0,0.141,0.507,0.007,0.058
12755,0.0,0.003,0.486,0.042,0.058
12788,0.0,0.003,0.514,0.225,0.059
12858,0.0,0.003,0.529,0.028,0.059
12860,0.0,0.003,0.529,0.028,0.059
12862,0.0,0.003,0.529,0.028,0.059
12863,0.0,0.003,0.529,0.028,0.059
12864,0.0,0.003,0.557,0.042,0.059
12896,0.0,0.003,0.529,0.014,0.059
12897,0.0,0.007,0.529,0.056,0.059
12898,0.0,0.003,0.529,0.028,0.059
12905,0.0,0.003,0.529,0.042,0.059
12958,0.0,0.003,0.543,0.014,0.059
13352,0.0,0.003,0.457,0.239,0.059
13353,0.0,0.003,0.471,0.014,0.059
13365,0.0,0.003,0.486,0.268,0.059
13367,0.0,0.003,0.5,0.014,0.059
13380,0.0,0.003,0.529,0.31,0.059
13382,0.0,0.003,0.543,0.014,0.059
13383,0.0,0.003,0.543,0.014,0.059
13384,0.0,0.003,0.543,0.324,0.059
13385,0.0,0.003,0.557,0.014,0.059
13387,0.0,0.003,0.571,0.014,0.059
13390,0.0,0.003,0.6,0.014,0.059
13393,0.0,0.003,0.629,0.408,0.059
13398,0.0,0.003,0.671,0.014,0.059
13400,0.0,0.003,0.686,0.014,0.059
13403,0.0,0.003,0.557,0.014,0.059
13404,0.0,0.007,0.557,0.014,0.059
