jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10154,0.0,0.007,0.164,0.007,0.05
10155,0.0,0.007,0.157,0.007,0.05
10156,0.0,0.01,0.157,0.007,0.05
10157,0.0,0.007,0.164,0.007,0.05
10158,0.0,0.007,0.157,0.007,0.05
10159,0.0,0.01,0.157,0.007,0.05
10160,0.0,0.007,0.164,0.007,0.05
10161,0.0,0.007,0.157,0.007,0.05
10162,0.0,0.01,0.157,0.007,0.05
10163,0.0,0.007,0.157,0.007,0.05
10164,0.0,0.007,0.157,0.007,0.05
10165,0.0,0.01,0.157,0.007,0.05
10166,0.0,0.007,0.157,0.007,0.05
10167,0.0,0.007,0.157,0.007,0.05
10168,0.0,0.01,0.157,0.007,0.05
10169,0.0,0.007,0.157,0.007,0.05
10171,0.0,0.01,0.157,0.007,0.05
10172,0.0,0.013,0.157,0.007,0.05
10181,0.0,0.01,0.157,0.007,0.05
10182,0.0,0.007,0.157,0.007,0.05
10183,0.0,0.01,0.157,0.007,0.05
10184,0.0,0.007,0.164,0.007,0.05
10186,0.0,0.01,0.157,0.007,0.05
10187,0.0,0.013,0.157,0.007,0.05
10191,0.0,0.007,0.164,0.007,0.05
10192,0.0,0.007,0.157,0.007,0.05
10193,0.0,0.01,0.157,0.007,0.05
10194,0.0,0.007,0.164,0.007,0.05
10195,0.0,0.007,0.157,0.007,0.05
10196,0.0,0.01,0.157,0.007,0.05
10197,0.0,0.003,0.157,0.007,0.05
10198,0.0,0.007,0.157,0.007,0.05
10199,0.0,0.01,0.157,0.007,0.05
10200,0.0,0.007,0.164,0.007,0.05
10201,0.0,0.007,0.157,0.007,0.05
10202,0.0,0.01,0.157,0.007,0.05
10203,0.0,0.007,0.164,0.007,0.05
10204,0.0,0.007,0.157,0.007,0.05
10205,0.0,0.01,0.157,0.007,0.05
10206,0.0,0.007,0.164,0.007,0.05
10207,0.0,0.007,0.157,0.007,0.05
10208,0.0,0.01,0.157,0.007,0.05
10209,0.0,0.013,0.157,0.007,0.05
10210,0.0,0.016,0.157,0.007,0.05
10211,0.0,0.013,0.164,0.007,0.05
10212,0.0,0.007,0.164,0.007,0.05
10213,0.0,0.01,0.157,0.007,0.05
10214,0.0,0.01,0.157,0.007,0.05
10215,0.0,0.007,0.157,0.007,0.05
10216,0.0,0.01,0.157,0.007,0.05
10217,0.0,0.01,0.164,0.007,0.05
10218,0.0,0.007,0.157,0.007,0.05
10219,0.0,0.01,0.157,0.007,0.05
10220,0.0,0.01,0.157,0.007,0.05
10221,0.0,0.007,0.157,0.007,0.05
10222,0.0,0.01,0.157,0.007,0.05
10230,0.0,0.003,0.157,0.007,0.05
10231,0.0,0.003,0.164,0.007,0.05
10232,0.0,0.007,0.164,0.007,0.05
10233,0.0,0.01,0.164,0.007,0.05
10234,0.0,0.003,0.186,0.007,0.05
10235,0.0,0.007,0.186,0.007,0.05
10236,0.0,0.01,0.186,0.007,0.05
10237,0.0,0.003,0.207,0.007,0.05
10238,0.0,0.007,0.207,0.007,0.05
10239,0.0,0.003,0.221,0.007,0.05
10240,0.0,0.007,0.221,0.007,0.05
10241,0.0,0.01,0.221,0.007,0.05
10242,0.0,0.003,0.243,0.007,0.05
10243,0.0,0.007,0.243,0.007,0.05
10244,0.0,0.003,0.257,0.007,0.05
10245,0.0,0.007,0.257,0.007,0.05
10246,0.0,0.01,0.257,0.007,0.05
10247,0.0,0.007,0.264,0.007,0.05
10248,0.0,0.01,0.264,0.007,0.05
10302,0.002,0.003,0.221,0.155,0.05
10308,0.0,0.003,0.157,0.056,0.051
10309,0.0,0.003,0.157,0.056,0.051
10310,0.0,0.003,0.157,0.056,0.051
10311,0.0,0.003,0.157,0.056,0.051
10312,0.0,0.003,0.157,0.056,0.051
10313,0.0,0.003,0.157,0.056,0.051
10315,0.0,0.003,0.157,0.056,0.051
10316,0.0,0.003,0.157,0.056,0.051
10317,0.0,0.003,0.157,0.056,0.051
10318,0.0,0.003,0.157,0.056,0.051
10319,0.0,0.003,0.157,0.056,0.051
10323,0.0,0.003,0.157,0.056,0.051
10326,0.0,0.003,0.157,0.028,0.051
10327,0.0,0.003,0.157,0.028,0.051
10328,0.0,0.003,0.157,0.028,0.051
10329,0.0,0.003,0.157,0.028,0.051
10330,0.0,0.003,0.157,0.056,0.051
