jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10025,0.006,0.007,0.0,0.155,0.05
10067,0.0,0.003,0.157,0.225,0.05
10068,0.0,0.003,0.157,0.225,0.05
10069,0.0,0.003,0.157,0.225,0.05
10070,0.0,0.003,0.157,0.225,0.05
10071,0.0,0.003,0.157,0.225,0.05
10072,0.0,0.003,0.157,0.225,0.05
10142,0.0,0.01,0.157,0.225,0.05
10146,0.0,0.003,0.157,0.225,0.05
10147,0.0,0.003,0.157,0.225,0.05
10148,0.0,0.003,0.157,0.225,0.05
10170,0.0,0.007,0.157,0.225,0.05
10185,0.0,0.01,0.164,0.225,0.05
10223,0.002,0.003,0.0,0.155,0.05
10224,0.004,0.003,0.0,0.155,0.05
10303,0.003,0.003,0.0,0.155,0.05
10304,0.005,0.003,0.0,0.155,0.05
10305,0.004,0.003,0.0,0.155,0.05
10314,0.005,0.003,0.0,0.155,0.051
10321,0.001,0.003,0.057,0.155,0.051
10322,0.001,0.003,0.0,0.155,0.051
10324,0.002,0.003,0.0,0.155,0.051
10325,0.006,0.003,0.0,0.155,0.051
10331,0.006,0.003,0.0,0.155,0.051
10332,0.006,0.003,0.0,0.155,0.051
10344,0.003,0.003,0.057,0.155,0.052
10348,0.007,0.003,0.057,0.155,0.052
10349,0.0,0.003,0.214,0.225,0.052
10350,0.0,0.003,0.214,0.225,0.052
10351,0.0,0.003,0.214,0.225,0.052
10352,0.0,0.003,0.214,0.225,0.052
10353,0.0,0.003,0.214,0.225,0.052
10354,0.0,0.003,0.214,0.225,0.052
10355,0.0,0.003,0.214,0.225,0.052
10360,0.003,0.003,0.057,0.155,0.052
10361,0.004,0.003,0.057,0.155,0.052
10362,0.006,0.003,0.057,0.155,0.052
10363,0.006,0.003,0.057,0.155,0.053
10364,0.001,0.003,0.057,0.155,0.053
10365,0.001,0.003,0.057,0.155,0.053
10366,0.003,0.003,0.057,0.155,0.053
10367,0.007,0.003,0.057,0.155,0.053
10368,0.001,0.003,0.057,0.155,0.053
10369,0.001,0.003,0.057,0.155,0.053
10370,0.001,0.003,0.0,0.155,0.053
10371,0.001,0.003,0.0,0.155,0.053
10372,0.001,0.003,0.0,0.155,0.053
10373,0.001,0.003,0.0,0.155,0.053
10374,0.001,0.003,0.0,0.155,0.053
10375,0.001,0.003,0.0,0.155,0.053
10376,0.0,0.003,0.0,0.155,0.053
10377,0.0,0.003,0.0,0.155,0.053
10378,0.001,0.003,0.0,0.155,0.053
10379,0.001,0.003,0.0,0.155,0.053
10380,0.001,0.003,0.0,0.155,0.053
10381,0.001,0.003,0.0,0.155,0.054
10382,0.001,0.003,0.0,0.155,0.054
10383,0.001,0.003,0.0,0.155,0.054
10384,0.001,0.003,0.0,0.155,0.054
10385,0.001,0.003,0.0,0.155,0.054
10386,0.001,0.003,0.0,0.155,0.054
10387,0.001,0.003,0.0,0.155,0.054
10388,0.0,0.003,0.0,0.155,0.054
10389,0.0,0.003,0.0,0.155,0.054
10390,0.001,0.003,0.0,0.155,0.054
10391,0.001,0.003,0.0,0.155,0.054
10392,0.001,0.003,0.0,0.155,0.054
10393,0.001,0.003,0.0,0.155,0.054
10394,0.001,0.003,0.0,0.155,0.054
10395,0.001,0.003,0.0,0.155,0.054
10396,0.001,0.003,0.0,0.155,0.054
10397,0.001,0.003,0.157,0.155,0.054
10398,0.001,0.003,0.0,0.155,0.054
10399,0.001,0.003,0.0,0.155,0.054
10400,0.0,0.003,0.0,0.155,0.054
10401,0.0,0.003,0.0,0.155,0.054
10402,0.001,0.003,0.0,0.155,0.054
10403,0.001,0.003,0.0,0.155,0.054
10404,0.001,0.003,0.0,0.155,0.054
10405,0.001,0.003,0.0,0.155,0.054
10406,0.001,0.003,0.0,0.155,0.055
10407,0.001,0.003,0.0,0.155,0.055
10408,0.001,0.003,0.0,0.155,0.055
10409,0.001,0.003,0.0,0.155,0.055
10410,0.002,0.003,0.0,0.155,0.055
10411,0.001,0.003,0.0,0.155,0.055
10412,0.0,0.003,0.0,0.155,0.055
10413,0.001,0.003,0.0,0.155,0.055
10414,0.001,0.003,0.0,0.155,0.055
10415,0.001,0.003,0.157,0.155,0.055
10416,0.001,0.003,0.0,0.155,0.055
10417,0.001,0.003,0.0,0.155,0.055
10418,0.002,0.003,0.0,0.155,0.055
10419,0.001,0.003,0.0,0.155,0.055
10420,0.002,0.003,0.0,0.155,0.055
10421,0.001,0.003,0.0,0.155,0.055
10422,0.001,0.003,0.0,0.155,0.055
10423,0.002,0.003,0.0,0.155,0.055
10424,0.0,0.003,0.0,0.155,0.055
10425,0.0,0.003,0.0,0.155,0.055
10432,0.001,0.003,0.0,0.155,0.055
10433,0.001,0.003,0.0,0.155,0.055
10435,0.002,0.003,0.0,0.155,0.056
10436,0.002,0.003,0.0,0.155,0.056
10437,0.002,0.003,0.0,0.155,0.056
