jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10145,0.0,0.01,0.386,0.007,0.05
10173,0.0,0.003,0.386,0.007,0.05
10174,0.0,0.007,0.386,0.007,0.05
10175,0.0,0.01,0.386,0.007,0.05
10176,0.0,0.003,0.393,0.007,0.05
10177,0.0,0.007,0.386,0.007,0.05
10178,0.0,0.01,0.386,0.007,0.05
10179,0.0,0.003,0.393,0.007,0.05
10180,0.0,0.007,0.386,0.007,0.05
10188,0.0,0.007,0.393,0.007,0.05
10189,0.0,0.007,0.386,0.007,0.05
10190,0.0,0.01,0.386,0.007,0.05
10249,0.0,0.007,0.286,0.007,0.05
10250,0.0,0.007,0.286,0.007,0.05
10251,0.0,0.007,0.293,0.007,0.05
10252,0.0,0.007,0.3,0.007,0.05
10253,0.0,0.01,0.3,0.007,0.05
10254,0.0,0.003,0.321,0.007,0.05
10255,0.0,0.007,0.321,0.007,0.05
10256,0.0,0.007,0.329,0.007,0.05
10257,0.0,0.007,0.336,0.007,0.05
10258,0.0,0.01,0.336,0.007,0.05
10259,0.0,0.007,0.35,0.007,0.05
10260,0.0,0.007,0.357,0.007,0.05
10261,0.0,0.01,0.357,0.007,0.05
10262,0.0,0.007,0.371,0.007,0.05
10263,0.0,0.007,0.379,0.007,0.05
10264,0.0,0.01,0.379,0.007,0.05
10265,0.0,0.007,0.386,0.007,0.05
10266,0.0,0.007,0.393,0.007,0.05
10267,0.0,0.01,0.379,0.007,0.05
10268,0.0,0.003,0.393,0.007,0.05
10269,0.0,0.007,0.393,0.007,0.05
10270,0.0,0.01,0.379,0.007,0.05
10271,0.0,0.003,0.393,0.007,0.05
10272,0.0,0.007,0.386,0.007,0.05
10273,0.0,0.01,0.379,0.007,0.05
10274,0.0,0.007,0.393,0.007,0.05
10275,0.0,0.007,0.379,0.007,0.05
10276,0.0,0.01,0.379,0.007,0.05
10277,0.0,0.003,0.393,0.007,0.05
10278,0.0,0.007,0.386,0.007,0.05
10279,0.0,0.01,0.386,0.007,0.05
10280,0.0,0.007,0.393,0.007,0.05
10281,0.0,0.01,0.393,0.007,0.05
10282,0.0,0.003,0.414,0.007,0.05
10283,0.0,0.007,0.393,0.007,0.05
10284,0.0,0.007,0.4,0.007,0.05
10285,0.0,0.007,0.393,0.007,0.05
10286,0.0,0.01,0.393,0.007,0.05
10287,0.0,0.007,0.4,0.007,0.05
10288,0.0,0.007,0.393,0.007,0.05
10289,0.0,0.01,0.393,0.007,0.05
10290,0.0,0.003,0.4,0.007,0.05
10291,0.0,0.007,0.4,0.007,0.05
10292,0.0,0.01,0.393,0.007,0.05
10293,0.0,0.007,0.393,0.007,0.05
10294,0.0,0.01,0.393,0.007,0.05
10295,0.0,0.007,0.4,0.007,0.05
10296,0.0,0.007,0.393,0.007,0.05
10297,0.0,0.01,0.393,0.007,0.05
10298,0.0,0.003,0.414,0.007,0.05
10299,0.0,0.007,0.393,0.007,0.05
10300,0.0,0.01,0.393,0.007,0.05
10301,0.0,0.007,0.393,0.007,0.05
10447,0.0,0.003,0.386,0.042,0.056
10579,0.0,0.007,0.279,0.007,0.056
10580,0.0,0.01,0.279,0.007,0.056
10581,0.0,0.01,0.286,0.007,0.056
10582,0.0,0.007,0.3,0.007,0.056
10583,0.0,0.01,0.3,0.007,0.056
10584,0.0,0.007,0.314,0.007,0.056
10585,0.0,0.007,0.321,0.007,0.056
10586,0.0,0.01,0.321,0.007,0.056
10587,0.0,0.013,0.321,0.007,0.056
10588,0.0,0.013,0.329,0.007,0.056
10589,0.0,0.007,0.35,0.007,0.056
10590,0.0,0.01,0.35,0.007,0.056
10591,0.0,0.013,0.35,0.007,0.056
10592,0.0,0.016,0.35,0.007,0.056
10593,0.0,0.02,0.35,0.007,0.056
10594,0.0,0.023,0.35,0.007,0.056
10595,0.0,0.02,0.371,0.007,0.056
10596,0.0,0.013,0.386,0.007,0.056
10597,0.0,0.01,0.4,0.007,0.056
10598,0.0,0.013,0.4,0.007,0.056
10599,0.0,0.013,0.407,0.007,0.056
10600,0.0,0.007,0.429,0.007,0.056
10601,0.0,0.01,0.429,0.007,0.056
10602,0.0,0.013,0.429,0.007,0.056
10603,0.0,0.007,0.45,0.007,0.056
10659,0.0,0.007,0.279,0.007,0.057
10660,0.0,0.01,0.279,0.007,0.057
10661,0.0,0.003,0.286,0.007,0.057
10662,0.0,0.007,0.286,0.007,0.057
10663,0.0,0.01,0.286,0.028,0.057
10664,0.0,0.013,0.286,0.007,0.057
10665,0.0,0.007,0.286,0.007,0.057
10666,0.0,0.007,0.293,0.042,0.057
10667,0.0,0.01,0.293,0.007,0.057
10668,0.0,0.013,0.293,0.007,0.057
10669,0.0,0.01,0.35,0.007,0.057
