jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10152,0.0,0.01,0.694,0.007,0.0
10153,0.003,0.012,0.694,0.007,0.0
10154,0.001,0.015,0.694,0.007,0.0
10155,0.003,0.015,0.699,0.007,0.0
10156,0.003,0.017,0.699,0.007,0.0
10157,0.0,0.061,0.689,0.007,0.059
10158,0.0,0.061,0.689,0.007,0.059
10159,0.0,0.027,0.637,0.007,0.017
10160,0.0,0.061,0.684,0.007,0.059
10165,0.0,0.002,0.679,0.007,0.003
10166,0.0,0.002,0.689,0.007,0.003
10167,0.0,0.064,0.689,0.014,0.059
10168,0.0,0.012,0.699,0.035,0.017
10169,0.0,0.015,0.699,0.056,0.017
10170,0.0,0.064,0.689,0.007,0.059
10172,0.0,0.064,0.684,0.007,0.058
10173,0.0,0.061,0.705,0.007,0.058
10174,0.0,0.059,0.679,0.007,0.058
10175,0.0,0.056,0.694,0.007,0.058
10176,0.0,0.056,0.694,0.056,0.058
10177,0.0,0.059,0.694,0.007,0.058
10178,0.0,0.007,0.689,0.056,0.017
10179,0.0,0.059,0.689,0.007,0.058
10180,0.0,0.002,0.694,0.007,0.003
10181,0.0,0.002,0.699,0.007,0.003
10182,0.0,0.002,0.694,0.007,0.003
10183,0.0,0.002,0.694,0.007,0.003
10184,0.0,0.002,0.694,0.007,0.003
10185,0.0,0.002,0.699,0.007,0.003
10186,0.0,0.002,0.694,0.007,0.003
10187,0.0,0.002,0.699,0.007,0.003
10188,0.0,0.01,0.689,0.056,0.017
10189,0.0,0.002,0.689,0.007,0.003
10190,0.0,0.059,0.694,0.007,0.057
10191,0.0,0.059,0.699,0.028,0.057
10192,0.0,0.061,0.694,0.007,0.057
10193,0.0,0.061,0.689,0.007,0.057
10194,0.0,0.061,0.694,0.007,0.056
10195,0.001,0.012,0.699,0.035,0.017
10196,0.0,0.002,0.689,0.007,0.003
10197,0.0,0.002,0.731,0.007,0.003
10198,0.0,0.061,0.736,0.007,0.056
10199,0.0,0.064,0.694,0.007,0.056
10200,0.0,0.061,0.736,0.007,0.056
10201,0.0,0.059,0.746,0.007,0.056
10202,0.0,0.059,0.725,0.007,0.056
10203,0.0,0.059,0.725,0.007,0.056
10204,0.0,0.059,0.725,0.007,0.055
10205,0.0,0.002,0.674,0.007,0.003
10206,0.0,0.002,0.679,0.007,0.003
10207,0.0,0.002,0.684,0.007,0.003
10208,0.0,0.059,0.679,0.007,0.054
10209,0.0,0.061,0.679,0.007,0.054
10210,0.0,0.064,0.679,0.007,0.054
10211,0.0,0.059,0.694,0.028,0.054
10212,0.0,0.007,0.715,0.007,0.017
10213,0.0,0.01,0.715,0.007,0.017
10214,0.0,0.012,0.715,0.007,0.017
10215,0.0,0.015,0.715,0.007,0.017
10216,0.0,0.059,0.684,0.007,0.054
10217,0.0,0.007,0.679,0.007,0.017
10218,0.0,0.01,0.679,0.007,0.017
10219,0.0,0.012,0.679,0.007,0.017
10220,0.0,0.015,0.679,0.007,0.017
10221,0.0,0.029,0.699,0.007,0.039
10222,0.0,0.002,0.699,0.056,0.0
10223,0.0,0.059,0.725,0.007,0.054
10224,0.0,0.002,0.725,0.007,0.0
10225,0.0,0.007,0.731,0.007,0.017
10226,0.0,0.01,0.731,0.007,0.017
10227,0.0,0.012,0.731,0.007,0.017
10228,0.0,0.015,0.689,0.007,0.017
10229,0.0,0.007,0.705,0.007,0.017
10230,0.0,0.01,0.705,0.007,0.017
10231,0.0,0.012,0.705,0.007,0.017
10232,0.0,0.015,0.699,0.007,0.017
10233,0.0,0.059,0.715,0.007,0.054
10234,0.0,0.002,0.679,0.007,0.0
10235,0.0,0.059,0.684,0.028,0.054
10236,0.0,0.029,0.684,0.007,0.039
10237,0.0,0.059,0.689,0.007,0.054
10238,0.0,0.007,0.694,0.007,0.017
10239,0.0,0.029,0.679,0.007,0.039
10240,0.0,0.059,0.684,0.028,0.053
10242,0.0,0.029,0.679,0.007,0.039
10244,0.0,0.002,0.658,0.028,0.003
10246,0.0,0.029,0.637,0.028,0.039
10251,0.0,0.056,0.741,0.028,0.052
10252,0.0,0.059,0.741,0.007,0.052
10257,0.0,0.027,0.632,0.007,0.039
10258,0.0,0.027,0.632,0.007,0.039
10261,0.0,0.056,0.694,0.028,0.051
10263,0.0,0.056,0.689,0.042,0.051
10264,0.0,0.056,0.72,0.042,0.051
10265,0.0,0.059,0.72,0.042,0.051
10266,0.0,0.061,0.72,0.042,0.051
10275,0.0,0.056,0.699,0.007,0.048
10276,0.0,0.056,0.699,0.007,0.048
10286,0.0,0.059,0.725,0.007,0.047
10288,0.0,0.032,0.684,0.007,0.07
10290,0.017,0.034,0.684,0.056,0.068
10291,0.0,0.037,0.684,0.007,0.068
10292,0.0,0.037,0.684,0.007,0.068
10293,0.0,0.037,0.684,0.007,0.067
10294,0.0,0.037,0.684,0.007,0.067
10295,0.0,0.037,0.684,0.007,0.067
10296,0.0,0.037,0.684,0.007,0.067
10297,0.0,0.037,0.684,0.007,0.067
10298,0.0,0.037,0.684,0.007,0.066
10299,0.0,0.037,0.684,0.007,0.066
10300,0.0,0.034,0.694,0.007,0.066
10301,0.0,0.034,0.694,0.007,0.066
10302,0.0,0.002,0.694,0.028,0.003
10303,0.0,0.002,0.694,0.028,0.003
10304,0.0,0.034,0.694,0.007,0.065
10305,0.0,0.002,0.694,0.007,0.003
10306,0.0,0.002,0.699,0.007,0.003
10307,0.0,0.002,0.694,0.007,0.003
10308,0.0,0.034,0.694,0.007,0.064
10309,0.0,0.002,0.699,0.007,0.003
10310,0.0,0.002,0.694,0.007,0.003
10311,0.0,0.002,0.699,0.007,0.003
10312,0.0,0.002,0.694,0.007,0.003
10313,0.0,0.002,0.694,0.007,0.003
10314,0.0,0.002,0.694,0.028,0.003
10315,0.0,0.002,0.694,0.007,0.003
10316,0.0,0.002,0.699,0.007,0.003
10317,0.0,0.002,0.699,0.028,0.003
10318,0.0,0.002,0.694,0.028,0.003
10319,0.0,0.002,0.694,0.028,0.003
10320,0.0,0.034,0.694,0.042,0.063
10321,0.0,0.002,0.715,0.028,0.003
10322,0.0,0.002,0.694,0.007,0.003
10323,0.0,0.002,0.694,0.007,0.003
10324,0.0,0.002,0.699,0.007,0.003
10325,0.0,0.002,0.715,0.028,0.003
10326,0.0,0.032,0.694,0.056,0.063
10327,0.0,0.002,0.679,0.028,0.003
10328,0.0,0.002,0.679,0.028,0.003
10329,0.0,0.002,0.679,0.028,0.003
10331,0.0,0.002,0.679,0.028,0.003
10332,0.0,0.002,0.679,0.028,0.003
10334,0.0,0.002,0.679,0.028,0.003
10335,0.0,0.002,0.679,0.028,0.003
10339,0.0,0.002,0.674,0.028,0.003
10340,0.0,0.002,0.674,0.028,0.003
10341,0.0,0.002,0.674,0.028,0.003
10342,0.007,0.005,0.674,0.056,0.017
10343,0.0,0.002,0.694,0.028,0.003
10344,0.0,0.002,0.694,0.028,0.003
10345,0.0,0.002,0.674,0.028,0.003
10346,0.0,0.002,0.674,0.028,0.003
10347,0.0,0.007,0.674,0.007,0.017
10348,0.0,0.002,0.674,0.007,0.003
10349,0.0,0.002,0.679,0.007,0.003
10350,0.0,0.002,0.674,0.007,0.003
10351,0.0,0.044,0.674,0.007,0.062
10352,0.0,0.002,0.679,0.007,0.0
10353,0.0,0.002,0.679,0.007,0.003
10354,0.0,0.044,0.684,0.007,0.061
10355,0.0,0.002,0.679,0.007,0.0
10356,0.0,0.002,0.679,0.007,0.0
10357,0.0,0.002,0.684,0.007,0.0
10358,0.0,0.044,0.679,0.007,0.06
10359,0.008,0.017,0.684,0.056,0.039
10360,0.0,0.044,0.679,0.007,0.06
10361,0.0,0.002,0.679,0.007,0.0
10362,0.003,0.02,0.684,0.028,0.039
10363,0.002,0.022,0.684,0.028,0.039
10364,0.0,0.002,0.674,0.007,0.0
10365,0.0,0.002,0.679,0.007,0.0
10366,0.0,0.044,0.684,0.007,0.059
10367,0.0,0.002,0.679,0.007,0.0
10368,0.0,0.002,0.684,0.007,0.0
10370,0.0,0.002,0.674,0.007,0.0
10371,0.0,0.005,0.674,0.014,0.018
10372,0.0,0.002,0.689,0.007,0.003
10373,0.0,0.002,0.689,0.007,0.0
10374,0.0,0.002,0.694,0.007,0.0
10375,0.0,0.005,0.694,0.056,0.0
10376,0.0,0.007,0.694,0.056,0.0
10377,0.0,0.044,0.694,0.007,0.058
10378,0.0,0.007,0.694,0.007,0.0
10379,0.0,0.01,0.694,0.007,0.0
10380,0.0,0.012,0.694,0.007,0.0
10381,0.0,0.015,0.689,0.007,0.0
10382,0.0,0.017,0.689,0.007,0.0
10383,0.0,0.02,0.689,0.007,0.0
