jobid,node_hours,queue_state,load,#nodes,rem_node-hours
11855,0.001,0.375,0.669,0.025,0.128
11858,0.0,0.354,0.689,0.012,0.142
11859,0.0,0.361,0.689,0.012,0.142
11860,0.0,0.368,0.689,0.012,0.142
11895,0.011,0.333,0.701,0.1,0.143
11896,0.013,0.34,0.701,0.1,0.143
11897,0.011,0.347,0.701,0.1,0.143
11898,0.011,0.354,0.701,0.1,0.143
11899,0.011,0.361,0.701,0.1,0.143
11900,0.011,0.368,0.701,0.1,0.143
11901,0.011,0.375,0.701,0.1,0.143
11902,0.011,0.382,0.701,0.1,0.143
11903,0.003,0.389,0.701,0.1,0.143
11904,0.0,0.396,0.701,0.012,0.143
11905,0.001,0.403,0.701,0.012,0.143
11906,0.0,0.41,0.701,0.012,0.143
11907,0.001,0.417,0.701,0.012,0.143
11908,0.001,0.41,0.659,0.025,0.145
11909,0.001,0.417,0.659,0.025,0.144
11911,0.001,0.403,0.701,0.025,0.145
11913,0.001,0.41,0.69,0.025,0.144
11914,0.001,0.417,0.69,0.025,0.144
11915,0.001,0.389,0.711,0.012,0.143
11916,0.001,0.396,0.711,0.012,0.143
11917,0.001,0.403,0.711,0.012,0.143
11918,0.001,0.41,0.711,0.012,0.143
11924,0.001,0.382,0.669,0.025,0.139
11925,0.001,0.382,0.69,0.025,0.139
11926,0.001,0.389,0.69,0.025,0.139
11927,0.001,0.396,0.69,0.025,0.139
11928,0.0,0.396,0.69,0.012,0.139
11929,0.001,0.403,0.69,0.012,0.139
11930,0.0,0.41,0.69,0.012,0.139
11931,0.001,0.417,0.69,0.012,0.139
11933,0.001,0.403,0.648,0.025,0.138
11938,0.004,0.389,0.659,0.012,0.141
11939,0.005,0.396,0.659,0.012,0.141
11940,0.001,0.396,0.659,0.025,0.14
11941,0.013,0.396,0.68,0.025,0.14
11942,0.0,0.403,0.68,0.012,0.139
11943,0.0,0.41,0.68,0.012,0.139
11944,0.0,0.417,0.68,0.012,0.139
11945,0.0,0.424,0.68,0.012,0.139
11947,0.001,0.396,0.721,0.012,0.138
11948,0.0,0.403,0.721,0.012,0.138
11949,0.001,0.41,0.721,0.012,0.138
11950,0.001,0.417,0.721,0.012,0.138
11952,0.0,0.41,0.658,0.025,0.137
11953,0.001,0.417,0.658,0.025,0.137
11954,0.001,0.424,0.658,0.025,0.137
11960,0.006,0.41,0.721,0.1,0.137
11961,0.001,0.403,0.721,0.025,0.137
11963,0.001,0.403,0.732,0.012,0.137
11964,0.001,0.41,0.732,0.012,0.137
11965,0.001,0.417,0.732,0.012,0.137
11966,0.0,0.424,0.732,0.012,0.137
11967,0.0,0.431,0.68,0.012,0.136
11968,0.0,0.438,0.68,0.012,0.136
11969,0.0,0.444,0.68,0.012,0.136
11971,0.007,0.424,0.721,0.025,0.136
11972,0.007,0.431,0.721,0.025,0.135
11973,0.007,0.438,0.721,0.025,0.135
11974,0.007,0.444,0.721,0.025,0.135
11975,0.007,0.451,0.721,0.025,0.135
11976,0.007,0.458,0.721,0.025,0.135
11977,0.007,0.465,0.721,0.025,0.135
11978,0.007,0.472,0.721,0.025,0.135
11979,0.007,0.479,0.721,0.025,0.135
11980,0.007,0.486,0.721,0.025,0.135
11990,0.0,0.465,0.712,0.025,0.14
11991,0.0,0.472,0.702,0.012,0.14
12001,0.0,0.472,0.721,0.025,0.139
12005,0.0,0.479,0.723,0.025,0.139
12006,0.0,0.486,0.724,0.025,0.139
12008,0.0,0.486,0.723,0.012,0.138
12009,0.004,0.493,0.723,0.1,0.138
12010,0.001,0.486,0.733,0.012,0.138
12011,0.001,0.493,0.733,0.012,0.138
12012,0.001,0.5,0.733,0.012,0.138
12013,0.001,0.507,0.733,0.012,0.138
12115,0.005,0.479,0.701,0.05,0.151
13489,0.001,0.438,0.783,0.012,0.139
13490,0.001,0.444,0.783,0.012,0.139
13491,0.005,0.451,0.783,0.1,0.139
13503,0.001,0.465,0.715,0.012,0.151
13504,0.001,0.458,0.736,0.012,0.152
13509,0.013,0.444,0.746,0.025,0.154
13513,0.001,0.444,0.727,0.025,0.152
13514,0.0,0.438,0.747,0.012,0.166
13515,0.0,0.444,0.747,0.012,0.166
13516,0.0,0.451,0.747,0.012,0.166
13517,0.0,0.458,0.747,0.012,0.166
13518,0.0,0.438,0.789,0.012,0.166
13519,0.0,0.444,0.789,0.012,0.166
13520,0.0,0.451,0.789,0.012,0.166
13521,0.0,0.458,0.789,0.012,0.166
13522,0.012,0.465,0.784,0.025,0.166
13524,0.013,0.465,0.784,0.025,0.163
13527,0.001,0.472,0.763,0.025,0.158
13531,0.01,0.438,0.674,0.025,0.156
13535,0.001,0.438,0.671,0.012,0.155
13536,0.001,0.438,0.681,0.012,0.155
13537,0.001,0.444,0.681,0.2,0.155
13539,0.006,0.444,0.678,0.012,0.154
13540,0.001,0.444,0.669,0.012,0.155
13542,0.044,0.444,0.681,0.4,0.155
14079,0.0,0.431,0.69,0.012,0.163
14081,0.001,0.438,0.69,0.025,0.162
14082,0.0,0.444,0.69,0.025,0.162
14083,0.001,0.451,0.69,0.2,0.16
14085,0.001,0.451,0.689,0.025,0.16
14089,0.0,0.458,0.69,0.025,0.157
14090,0.007,0.451,0.711,0.025,0.157
14091,0.007,0.458,0.711,0.025,0.156
14092,0.007,0.465,0.711,0.025,0.156
14093,0.007,0.472,0.711,0.025,0.156
14094,0.007,0.479,0.711,0.025,0.156
14095,0.007,0.486,0.711,0.025,0.156
14192,0.025,0.535,0.747,0.4,0.163
14193,0.01,0.542,0.746,0.2,0.163
14229,0.001,0.535,0.758,0.2,0.156
14232,0.037,0.535,0.757,0.1,0.156
14233,0.044,0.542,0.757,0.1,0.156
14288,0.001,0.465,0.688,0.012,0.165
14356,0.001,0.417,0.647,0.012,0.172
15262,0.005,0.389,0.818,0.05,0.165
15267,0.001,0.396,0.81,0.012,0.164
15268,0.005,0.396,0.819,0.05,0.164
15269,0.005,0.403,0.818,0.05,0.164
15270,0.005,0.41,0.818,0.05,0.164
15271,0.006,0.417,0.818,0.05,0.164
15272,0.006,0.424,0.818,0.05,0.164
15273,0.005,0.431,0.818,0.05,0.164
15274,0.005,0.438,0.818,0.05,0.164
15275,0.005,0.444,0.816,0.05,0.164
15276,0.005,0.451,0.816,0.05,0.164
15277,0.005,0.458,0.816,0.05,0.164
15278,0.001,0.458,0.816,0.012,0.164
15286,0.001,0.451,0.818,0.012,0.205
15287,0.0,0.458,0.819,0.012,0.205
15288,0.0,0.465,0.819,0.025,0.204
15289,0.001,0.472,0.807,0.012,0.203
15303,0.0,0.465,0.823,0.025,0.198
15304,0.0,0.472,0.823,0.05,0.197
15322,0.001,0.472,0.811,0.012,0.188
15339,0.0,0.444,0.818,0.012,0.183
15340,0.001,0.451,0.818,0.012,0.183
15341,0.002,0.458,0.806,0.012,0.182
15342,0.001,0.444,0.815,0.012,0.181
15343,0.0,0.451,0.815,0.012,0.18
15355,0.001,0.451,0.803,0.025,0.174
15356,0.001,0.451,0.815,0.012,0.174
15358,0.0,0.444,0.794,0.012,0.171
15359,0.0,0.451,0.794,0.025,0.171
15361,0.001,0.451,0.807,0.012,0.165
15363,0.001,0.444,0.819,0.012,0.165
15364,0.003,0.451,0.82,0.025,0.165
15578,0.002,0.361,0.681,0.025,0.18
15579,0.002,0.368,0.681,0.025,0.18
15580,0.002,0.375,0.681,0.025,0.18
15581,0.002,0.382,0.681,0.025,0.18
15582,0.002,0.389,0.681,0.025,0.18
15583,0.058,0.368,0.669,0.2,0.199
15584,0.058,0.375,0.669,0.2,0.199
15585,0.058,0.382,0.669,0.2,0.199
15586,0.059,0.389,0.669,0.2,0.199
15589,0.001,0.396,0.671,0.05,0.198
15590,0.013,0.396,0.712,0.025,0.198
15592,0.018,0.403,0.711,0.8,0.196
15593,0.0,0.41,0.711,0.012,0.196
15594,0.0,0.417,0.714,0.025,0.196
15595,0.0,0.424,0.714,0.05,0.196
15596,0.035,0.431,0.714,0.8,0.196
15598,0.0,0.424,0.736,0.012,0.199
15599,0.0,0.417,0.694,0.012,0.198
15600,0.0,0.424,0.694,0.025,0.198
15601,0.117,0.417,0.725,0.8,0.198
15602,0.019,0.424,0.715,0.8,0.198
15603,0.0,0.417,0.714,0.012,0.198
15604,0.0,0.424,0.714,0.025,0.198
15605,0.0,0.431,0.714,0.05,0.198
15606,0.002,0.424,0.734,0.1,0.195
15607,0.0,0.424,0.711,0.05,0.194
15611,0.0,0.41,0.69,0.025,0.195
15612,0.001,0.403,0.68,0.012,0.192
15613,0.001,0.403,0.669,0.012,0.192
15614,0.001,0.403,0.669,0.012,0.192
15615,0.001,0.403,0.68,0.012,0.193
15624,0.013,0.403,0.695,0.025,0.188
15627,0.003,0.41,0.677,0.05,0.184
15629,0.0,0.41,0.674,0.05,0.184
15630,0.001,0.403,0.738,0.025,0.187
15632,0.0,0.396,0.737,0.025,0.187
15633,0.001,0.396,0.724,0.012,0.186
15634,0.0,0.396,0.734,0.025,0.186
15640,0.0,0.375,0.697,0.05,0.181
15641,0.0,0.375,0.695,0.025,0.181
15672,0.001,0.361,0.681,0.012,0.182
15673,0.002,0.361,0.691,0.1,0.182
15674,0.003,0.368,0.691,0.025,0.182
15675,0.0,0.368,0.711,0.012,0.181
15677,0.001,0.368,0.724,0.012,0.18
15678,0.0,0.375,0.724,0.012,0.18
15679,0.0,0.368,0.734,0.012,0.18
15680,0.004,0.375,0.734,0.025,0.18
15681,0.001,0.382,0.734,0.05,0.18
15682,0.004,0.389,0.734,0.1,0.18
15683,0.009,0.396,0.734,0.2,0.18
15684,0.017,0.403,0.734,0.4,0.18
15685,0.002,0.41,0.734,0.012,0.18
15686,0.001,0.417,0.734,0.025,0.18
15687,0.002,0.424,0.734,0.05,0.18
15688,0.004,0.431,0.734,0.1,0.18
15689,0.007,0.438,0.734,0.2,0.18
15690,0.0,0.431,0.755,0.012,0.181
15691,0.001,0.438,0.755,0.025,0.181
15692,0.002,0.444,0.755,0.05,0.181
15693,0.003,0.451,0.755,0.1,0.181
15694,0.0,0.458,0.745,0.012,0.179
15698,0.001,0.41,0.766,0.012,0.185
15699,0.001,0.41,0.766,0.012,0.185
15700,0.001,0.41,0.755,0.012,0.186
15701,0.001,0.41,0.755,0.012,0.186
15704,0.0,0.41,0.734,0.1,0.184
15705,0.009,0.41,0.742,0.05,0.183
15706,0.009,0.417,0.742,0.05,0.183
15707,0.009,0.424,0.742,0.05,0.183
15708,0.008,0.431,0.742,0.05,0.183
15709,0.008,0.438,0.742,0.05,0.183
15710,0.009,0.444,0.742,0.05,0.183
15711,0.009,0.451,0.742,0.05,0.183
15712,0.009,0.458,0.742,0.05,0.183
15713,0.009,0.465,0.742,0.05,0.183
15714,0.009,0.472,0.742,0.05,0.183
15715,0.0,0.479,0.711,0.012,0.182
15716,0.007,0.479,0.721,0.012,0.182
15717,0.0,0.451,0.711,0.012,0.184
15718,0.001,0.444,0.721,0.2,0.185
15720,0.001,0.451,0.732,0.025,0.184
15721,0.005,0.458,0.729,0.012,0.184
15722,0.0,0.458,0.719,0.012,0.184
15725,0.0,0.451,0.742,0.012,0.184
15726,0.0,0.444,0.701,0.012,0.184
15727,0.0,0.438,0.659,0.012,0.184
15728,0.0,0.431,0.701,0.012,0.185
15730,0.002,0.431,0.69,0.012,0.185
15732,0.0,0.431,0.69,0.012,0.183
15735,0.0,0.431,0.648,0.012,0.182
15740,0.0,0.424,0.648,0.012,0.184
15741,0.0,0.424,0.648,0.025,0.183
15742,0.002,0.431,0.648,0.012,0.183
15743,0.0,0.424,0.656,0.025,0.183
15746,0.0,0.424,0.638,0.025,0.182
15754,0.003,0.417,0.669,0.025,0.182
15755,0.001,0.417,0.685,0.012,0.183
15774,0.008,0.368,0.708,0.025,0.188
15777,0.002,0.375,0.699,0.012,0.187
15778,0.003,0.375,0.69,0.025,0.186
15779,0.011,0.375,0.711,0.1,0.188
15780,0.002,0.368,0.701,0.012,0.186
15848,0.008,0.326,0.71,0.025,0.195
15938,0.001,0.319,0.747,0.025,0.191
15942,0.009,0.34,0.695,0.05,0.191
15943,0.009,0.347,0.695,0.05,0.191
15944,0.005,0.354,0.695,0.05,0.191
15945,0.009,0.361,0.695,0.05,0.191
15946,0.009,0.368,0.695,0.05,0.191
15947,0.003,0.375,0.695,0.05,0.191
15948,0.009,0.382,0.695,0.05,0.191
15950,0.0,0.382,0.701,0.012,0.19
15951,0.0,0.389,0.701,0.05,0.19
15952,0.0,0.389,0.711,0.025,0.19
15953,0.0,0.396,0.711,0.05,0.19
15954,0.001,0.389,0.711,0.012,0.19
15955,0.001,0.396,0.711,0.025,0.19
15956,0.001,0.403,0.711,0.025,0.19
15957,0.001,0.41,0.711,0.025,0.19
15958,0.001,0.417,0.711,0.025,0.19
15959,0.001,0.424,0.711,0.025,0.19
15960,0.001,0.431,0.711,0.025,0.19
15961,0.002,0.424,0.732,0.025,0.19
15962,0.001,0.431,0.727,0.012,0.19
15963,0.001,0.431,0.727,0.012,0.189
15964,0.001,0.431,0.674,0.012,0.19
15965,0.007,0.431,0.716,0.012,0.189
15966,0.001,0.438,0.716,0.012,0.189
15968,0.0,0.417,0.715,0.012,0.192
15969,0.0,0.424,0.715,0.025,0.192
15970,0.0,0.431,0.715,0.05,0.192
15972,0.001,0.417,0.652,0.025,0.189
15988,0.005,0.347,0.69,0.05,0.194
15989,0.005,0.354,0.69,0.05,0.194
15990,0.004,0.361,0.69,0.05,0.194
15991,0.005,0.368,0.69,0.05,0.194
15992,0.005,0.375,0.68,0.05,0.194
16040,0.001,0.41,0.647,0.025,0.183
16200,0.002,0.41,0.743,0.1,0.182
16201,0.005,0.417,0.743,0.2,0.181
16202,0.0,0.424,0.743,0.05,0.181
16203,0.0,0.431,0.743,0.1,0.181
16204,0.001,0.438,0.743,0.2,0.181
16205,0.058,0.444,0.743,0.2,0.181
16206,0.058,0.451,0.743,0.2,0.18
16207,0.058,0.458,0.743,0.2,0.18
16208,0.058,0.465,0.743,0.2,0.18
16209,0.001,0.472,0.743,0.012,0.18
16210,0.001,0.472,0.754,0.012,0.181
16211,0.001,0.472,0.764,0.012,0.181
16212,0.0,0.472,0.775,0.05,0.18
16213,0.0,0.479,0.775,0.05,0.18
16214,0.001,0.486,0.775,0.012,0.18
16215,0.0,0.493,0.775,0.05,0.18
16216,0.0,0.5,0.775,0.05,0.18
16217,0.0,0.507,0.775,0.05,0.18
16218,0.0,0.514,0.775,0.05,0.18
16219,0.0,0.521,0.775,0.05,0.18
16220,0.0,0.528,0.775,0.05,0.18
16221,0.0,0.535,0.775,0.05,0.18
16222,0.0,0.542,0.775,0.05,0.18
16224,0.001,0.528,0.784,0.025,0.18
16225,0.001,0.535,0.763,0.025,0.18
16229,0.001,0.535,0.763,0.025,0.178
16232,0.0,0.528,0.763,0.025,0.176
16233,0.0,0.521,0.762,0.025,0.178
16234,0.001,0.521,0.781,0.025,0.178
16235,0.0,0.5,0.76,0.025,0.178
16237,0.001,0.493,0.76,0.025,0.18
16238,0.001,0.5,0.74,0.025,0.179
16239,0.01,0.493,0.781,0.025,0.18
16241,0.001,0.5,0.76,0.025,0.179
16242,0.001,0.493,0.76,0.025,0.178
16246,0.001,0.472,0.698,0.05,0.182
16247,0.002,0.479,0.698,0.1,0.181
16248,0.004,0.486,0.698,0.2,0.181
16250,0.001,0.486,0.699,0.025,0.18
16252,0.001,0.479,0.723,0.025,0.18
16254,0.001,0.451,0.76,0.025,0.185
16255,0.001,0.444,0.771,0.012,0.184
16256,0.0,0.444,0.771,0.025,0.184
16258,0.001,0.444,0.771,0.012,0.199
16259,0.001,0.444,0.771,0.025,0.199
16260,0.001,0.451,0.771,0.012,0.199
16264,0.001,0.438,0.721,0.025,0.196
16265,0.001,0.424,0.763,0.025,0.199
16266,0.001,0.424,0.742,0.025,0.198
16267,0.001,0.424,0.763,0.025,0.199
16268,0.001,0.431,0.742,0.025,0.199
16269,0.009,0.431,0.763,0.4,0.199
16270,0.019,0.438,0.763,0.8,0.199
16271,0.0,0.444,0.763,0.025,0.198
16273,0.004,0.451,0.764,0.2,0.197
16274,0.0,0.458,0.764,0.012,0.197
16275,0.0,0.465,0.764,0.025,0.197
16277,0.001,0.444,0.721,0.025,0.194
16278,0.0,0.438,0.76,0.025,0.196
16279,0.001,0.444,0.74,0.025,0.195
