jobid,node_hours,queue_state,load,#nodes,rem_node-hours
11036,0.0,0.269,0.247,0.003,0.124
11037,0.0,0.274,0.247,0.003,0.124
11038,0.031,0.278,0.247,0.048,0.123
11040,0.002,0.278,0.245,0.003,0.124
11041,0.0,0.283,0.245,0.003,0.124
11042,0.001,0.283,0.247,0.003,0.124
11043,0.0,0.288,0.189,0.095,0.123
11044,0.0,0.288,0.189,0.003,0.123
11045,0.0,0.288,0.191,0.003,0.123
11046,0.0,0.288,0.191,0.003,0.123
11047,0.001,0.288,0.191,0.095,0.123
11048,0.003,0.288,0.242,0.003,0.123
11049,0.003,0.292,0.242,0.003,0.123
11051,0.0,0.302,0.188,0.003,0.123
11052,0.003,0.297,0.188,0.003,0.122
11053,0.0,0.302,0.186,0.003,0.122
11054,0.003,0.302,0.188,0.003,0.122
11055,0.001,0.307,0.186,0.095,0.122
11058,0.001,0.274,0.258,0.033,0.123
11059,0.0,0.269,0.204,0.003,0.123
11060,0.0,0.274,0.204,0.048,0.123
11061,0.0,0.278,0.204,0.006,0.123
11062,0.0,0.283,0.204,0.012,0.123
11063,0.0,0.288,0.204,0.024,0.123
11064,0.0,0.288,0.206,0.048,0.124
11065,0.0,0.288,0.208,0.003,0.124
11066,0.0,0.292,0.208,0.048,0.124
11067,0.0,0.297,0.208,0.006,0.124
11070,0.001,0.297,0.23,0.095,0.124
11072,0.0,0.255,0.253,0.003,0.124
11073,0.0,0.259,0.253,0.048,0.124
11074,0.0,0.264,0.253,0.006,0.124
11075,0.0,0.269,0.253,0.012,0.124
11076,0.0,0.274,0.253,0.024,0.124
11101,0.0,0.269,0.231,0.048,0.124
11102,0.0,0.274,0.231,0.003,0.123
11103,0.001,0.269,0.257,0.095,0.123
11203,0.0,0.288,0.233,0.012,0.119
11204,0.003,0.288,0.24,0.003,0.119
11205,0.0,0.292,0.24,0.012,0.119
11206,0.0,0.292,0.233,0.012,0.118
11207,0.003,0.292,0.24,0.048,0.118
11208,0.0,0.288,0.159,0.003,0.118
11209,0.001,0.292,0.159,0.095,0.118
11210,0.013,0.292,0.152,0.19,0.118
11212,0.013,0.255,0.179,0.024,0.117
11214,0.0,0.259,0.071,0.003,0.116
11215,0.037,0.264,0.044,0.048,0.116
11218,0.0,0.236,0.182,0.048,0.123
11219,0.0,0.231,0.181,0.003,0.122
11220,0.003,0.236,0.181,0.048,0.122
11221,0.0,0.212,0.208,0.048,0.122
11222,0.0,0.217,0.208,0.003,0.122
11223,0.0,0.222,0.208,0.003,0.121
11224,0.002,0.226,0.208,0.048,0.121
11225,0.004,0.231,0.208,0.006,0.121
11226,0.002,0.231,0.233,0.19,0.121
11227,0.0,0.231,0.206,0.003,0.12
11228,0.001,0.231,0.208,0.19,0.12
11231,0.002,0.231,0.199,0.003,0.119
