jobid,node_hours,queue_state,load,#nodes,rem_node-hours
17794,160,1,130,4,19011969
18271,121858,1,26,22,18854478
18272,28050,1,26,22,18831438
18273,42812,1,26,22,18825818
18274,120824,1,26,22,18817046
18275,120824,1,26,22,18794220
18276,64790,1,26,22,18771576
18282,704,1,24,32,18810768
18283,684,1,24,4,18772136
18284,312064,1,28,128,18770924
18285,80,2,24,4,18766524
18286,76912,1,130,22,19071320
18287,8,1,24,4,19141282
18288,32,1,24,4,19136706
18289,684,1,24,4,19135442
18290,688,1,24,4,19130558
18291,684,1,24,4,19125054
18292,1280,1,24,64,19114746
18293,1280,1,24,64,19107650
18294,688,2,24,4,19106210
18295,1856,1,24,32,19103814
18296,1,1,24,1,19100630
18297,2464,1,24,32,19100463
18298,2,1,56,1,19100695
18299,1600,1,24,32,19097889
18300,665,1,24,7,19096489
18301,640,1,31,32,19096842
18302,608,1,24,32,19094936
18303,602,1,24,14,19094320
18304,658,1,38,7,19094058
18305,349504,1,24,64,19091911
18306,9086,1,66,22,19382555
18307,18392,1,66,22,19362403
18308,704,1,88,32,19380267
18309,28,1,88,4,19355363
18310,80,1,88,8,19341663
18311,136,1,88,8,19326431
18312,44,1,88,4,19322783
18313,8,1,66,4,19310419
18314,74250,1,66,22,19310031
18315,44,1,88,4,19384017
18316,104,1,88,8,19379133
18317,40,1,88,4,19376069
18318,96,1,88,8,19371005
18319,1548,1,88,4,19364501
18320,1,1,88,1,19328825
18321,1,2,88,1,19288609
18322,1,3,88,1,19288521
18323,99,2,88,1,19288259
18324,98,3,88,1,19288171
18325,90,3,89,1,19287908
18326,89,2,90,1,19287664
18327,88,3,90,1,19287574
18328,79,4,90,1,19287304
18329,0,1,88,1,19278931
18330,96,1,88,1,19258867
18331,89,1,89,1,19258347
18332,78,2,89,1,19258258
18333,0,1,88,1,19249892
18334,96,1,88,1,19238716
18335,89,1,89,1,19237756
18336,78,2,89,1,19237667
18337,0,1,88,1,19229301
18338,93,1,88,1,19217685
18339,78,1,89,1,19216722
18340,0,1,88,1,19208532
18341,89,1,88,1,19196124
18342,78,2,88,1,19195420
18343,1672,1,90,8,19195058
18344,2388,1,88,4,19171400
18345,1,1,92,1,19153988
18346,1,2,92,1,19144604
18347,1,3,92,1,19144512
18348,96,2,93,1,19144238
18349,95,2,92,1,19143963
18350,94,3,92,1,19143871
18351,89,3,93,1,19143691
18352,88,2,95,1,19143417
18353,79,3,95,1,19143322
18354,0,1,92,1,19134482
18355,95,1,92,1,19127030
18356,90,1,93,1,19126573
18357,78,2,93,1,19126387
18358,2672,2,94,16,19126198
18359,0,1,108,1,19119073
18360,92,1,92,1,19110081
18361,91,2,92,1,19109897
18362,78,1,94,1,19109620
18363,1920,1,24,4,19099450
18364,1,1,28,1,19101106
18365,90,1,28,1,19099511
18366,3200,2,28,64,19099287
18367,78,3,28,1,19099231
18368,10496,1,72,64,19101650
18369,69146,1,136,22,19110706
18370,5024,1,94,32,19177524
18371,0,1,124,1,19179432
18372,90,1,124,1,19169016
18373,79,2,124,1,19167900
18374,23424,1,30,64,19165627
18375,1,1,88,1,19175565
18376,1,2,88,1,19172221
