jobid,node_hours,queue_state,load,#nodes,rem_node-hours
17616,23144,1,30,22,16173907
17617,18040,1,26,22,16156955
17618,13618,1,26,22,16153103
17619,52932,1,26,22,16150133
17620,28270,1,26,22,16139937
17621,19580,1,26,22,16133809
17622,27764,1,26,22,16129573
17623,14740,1,26,22,16123901
17624,24354,1,26,22,16120571
17625,36036,1,26,22,16115441
17626,62832,1,26,22,16108343
17627,26290,1,26,22,16096165
17628,61380,1,26,22,16090553
17692,5280,1,2,22,16050273
17693,3828,1,2,22,16054735
17694,4664,1,2,22,16057741
17695,5434,1,2,22,16061851
17696,3938,1,2,22,16066737
17697,8162,1,2,22,16069857
17698,8294,1,2,22,16077157
17699,13310,1,2,22,16084485
17700,9636,1,2,22,16096385
17701,62744,1,2,22,16104923
17702,19228,1,2,22,16161885
17703,63272,1,2,22,16178879
17704,61710,1,2,22,16236241
17705,62524,1,2,22,16291903
17706,61204,1,2,22,16348633
17707,62062,1,2,22,16404243
17708,63338,1,2,22,16460511
17709,61842,1,2,22,16518019
17710,52360,1,2,22,16573807
17711,52140,1,2,22,16621315
17712,1616,1,24,8,16672975
17713,2744,1,24,8,16652583
17714,3032,1,24,8,16640447
17715,2888,1,32,8,16634551
17716,50094,2,2,22,16622787
17717,3820,1,24,10,16667073
17718,4080,1,24,10,16647517
17719,3990,1,34,10,16643605
17720,49676,1,12,22,16631311
17721,49654,1,2,22,16676161
17722,50644,1,2,22,16721055
17723,2340,1,24,10,16771451
17724,450,1,24,10,16756727
17725,420,1,24,10,16744505
17726,400,1,24,10,16727837
17727,50380,1,2,22,16722321
17728,2380,1,24,10,16772529
17729,1530,1,24,10,16757749
17730,4120,1,24,10,16749847
17731,49456,1,2,22,16735411
17732,3010,1,24,10,16784673
17733,50380,1,2,22,16750363
17734,49896,1,2,22,16795895
17735,49390,1,2,22,16841073
17736,49940,1,2,22,16885747
17737,0,1,24,1,16935415
17738,0,2,24,1,16922527
17739,0,3,24,1,16922503
17740,0,4,24,1,16922479
17741,0,5,24,1,16922407
17742,0,6,24,1,16922335
17743,0,1,24,1,16918135
17744,0,2,24,1,16915207
17745,0,3,24,1,16915183
17746,0,4,24,1,16915159
17747,0,5,24,1,16915087
17748,0,6,24,1,16915015
17749,0,1,24,1,16912279
17750,0,2,24,1,16905007
17751,0,3,24,1,16904983
17752,0,1,24,1,16900759
17753,0,2,24,1,16895599
17754,0,3,24,1,16895599
17755,13,4,24,1,16895575
17756,12,5,24,1,16895503
17757,0,6,24,1,16895431
17758,50600,1,2,22,16893508
17759,49874,1,2,22,16939242
17760,0,1,24,1,16988950
17761,0,2,24,1,16984342
17762,0,3,24,1,16984318
17763,21,4,24,1,16984294
17764,21,5,24,1,16984222
17765,1,6,24,1,16984150
17766,0,1,24,1,16982634
17767,0,2,24,1,16979826
17768,0,3,24,1,16979802
17769,26,4,24,1,16979778
17770,26,5,24,1,16979706
17771,1,6,24,1,16979634
17772,50380,1,2,22,16973175
17773,50446,1,2,22,17018723
17774,50534,1,2,22,17064395
17775,49764,1,2,22,17110159
17776,50314,1,2,22,17155227
17777,50402,1,2,22,17200723
17778,50776,1,2,22,17246355
17779,12630,1,24,30,17296947
17780,49830,1,32,22,17252953
17781,28800,1,24,30,17295695
17782,52602,1,2,22,17282027
17783,2130,2,2,10,17282013
17784,50622,1,2,22,17327017
17785,50028,1,2,22,17372579
17786,50622,1,2,22,17417899
17787,51194,1,2,22,17463705
17788,54450,1,2,22,17510085
17789,54032,1,2,22,17559475
17790,50490,1,2,22,17608307
17791,53856,1,2,22,17653877
17792,50446,1,2,22,17702665
17793,1284608,1,2,128,17748183
17795,44,1,130,4,18609259
17796,2,1,130,2,18505173
17797,2,1,132,2,18475015
17798,4,2,130,2,18474365
17799,2,3,130,2,18474105
17800,2,1,130,2,18473331
17801,2,2,130,2,18473199
17802,474,1,130,2,18472163
17803,674,1,132,2,18464317
17804,680,2,132,2,18463927
17805,474,3,132,2,18463531
17806,676,1,138,2,18464697
17807,702,1,140,2,18464545
17808,440,2,140,4,18464265
17809,0,3,140,1,18441025
