jobid,node_hours,queue_state,load,#nodes,rem_node-hours
15247,34144,19,976,16,124816264
15281,1128320,16,992,128,132687896
15287,78144,17,1000,64,131128472
15288,92640,18,992,80,131108384
15451,2103680,8,984,64,136496536
15452,10162176,9,984,512,132559264
15453,1352,10,984,8,132154192
15454,2200,11,984,8,132094336
15492,12352,9,1008,64,123400216
15493,32960,10,944,80,123381256
15654,5288,24,1024,8,135819640
15655,7286528,24,1024,256,135357664
15656,6994688,25,1024,256,133901216
15658,7935232,26,1024,256,133852384
15661,3705856,23,1000,64,131867816
15677,3234880,26,728,64,128493432
15680,11776,27,720,256,127517024
15682,1146768,26,888,56,130327080
15683,2421104,25,960,56,138480192
15684,2421944,26,960,56,138324032
15686,387048,27,960,8,137631552
15687,462616,27,968,8,137905960
15688,430216,28,968,8,137890408
15690,2576,29,968,8,137208712
15691,2584,30,968,8,136579504
15693,2664,29,968,8,136353368
15694,2496,30,968,8,136038440
15695,2672,29,840,8,135850904
15696,400,29,840,8,135346056
15697,2672,29,840,8,135090096
15698,424,29,848,8,134828608
15699,2672,29,840,8,134025112
15700,2576,29,848,8,133801584
15701,2672,29,840,8,133506200
15702,1880448,29,840,128,133116792
15703,248,27,984,8,139852480
15704,2512,27,984,8,139158936
15708,2512,27,984,8,137072944
15709,216,27,984,8,135849440
15717,544,27,960,8,132566048
15718,184,27,968,8,132458400
15719,2608,27,928,8,132408048
15720,2512,27,936,8,132365024
15722,14072,27,936,8,132109536
15723,14160,28,936,8,131663520
15724,14080,29,936,8,131655424
15725,13904,27,960,8,131691112
15726,13552,27,968,8,131679936
15730,16112,27,872,8,130008272
15731,230512,27,872,8,128916760
15742,2280,27,488,8,123698360
15743,2176,28,488,8,123652000
15744,2280,29,488,8,123648584
15745,2184,30,488,8,123644192
15746,2016,27,520,8,123647240
15768,3792,26,944,48,124547824
15769,37872,26,944,48,123931040
15770,8592,25,992,48,126142816
15771,9912,26,992,8,126132960
15772,10016,27,992,8,125884544
15773,9912,28,992,8,125882752
15774,9760,26,1016,8,125909224
15775,2088,26,992,8,125608928
15776,2176,27,992,8,125569952
15777,2080,28,992,8,125568160
15778,2176,29,992,8,125566592
15779,3136,22,920,56,141594160
15780,1413776,23,920,56,140162896
15781,5533952,23,992,128,144192008
15784,672,24,984,8,141159112
15785,1272640,24,984,64,140401752
15786,10576,25,984,8,139316624
15789,442240,25,992,8,139009560
15792,456808,26,1000,8,138630360
15796,11312,27,992,8,138503376
15797,136,28,992,8,138501488
15799,394968,28,992,8,138406280
15801,184,29,1000,8,138394008
15814,704,25,992,8,155233208
15815,592,24,1000,16,155617928
15816,2232,25,1000,8,155485944
15826,2752,24,1008,64,151501224
15837,740784,25,1032,48,149146304
15841,2192,26,1000,8,148052464
15843,896,26,1000,16,147440840
15844,41256,26,944,8,147015400
15846,5488,27,944,8,147007000
15851,2688,28,960,64,145685680
15857,736,27,1008,16,147348328
15865,1008,27,960,8,146454464
15879,2421832,26,960,56,145449008
15889,10543104,26,968,512,145099424
15905,6624,27,992,8,144696800
15977,1392,26,992,8,140816408
16011,5200,26,1016,8,138083184
16029,376,26,1000,8,137289480
16032,7904,26,1024,32,137232840
16035,5952,27,1008,16,137166520
16051,5584,27,976,16,136360376
16058,2306176,26,992,64,136610936
16066,7432,27,1000,8,136200568
16069,176,26,1024,8,135262016
16072,7904,27,1024,32,134938624
16077,115416,23,896,8,142369112
16096,3200,23,1016,64,137339600
16102,424,24,1016,8,135065080
16103,4632,23,936,8,134576504
16109,792,23,968,8,133896016
16112,808,23,584,8,133208512
16139,3968,14,944,64,142141224
16142,3973888,15,944,64,140897416
16144,3509376,15,952,128,139462712
16146,73376,16,952,32,138119920
16169,20256,17,984,32,136386952
16172,1412992,18,1000,56,135905856
16174,120,19,1000,8,135566192
16175,216,19,968,8,135445896
16176,2421048,19,968,56,135406920
16194,2420992,20,952,56,133204784
16198,88896,21,952,64,132823088
16206,602320,22,960,80,131194064
16211,7964416,23,960,256,130874280
16216,3072,22,920,64,130768448
16218,40576,23,920,64,130688096
16225,1256,22,856,8,129935720
16226,3013504,22,944,64,129924016
16235,176,23,952,8,129768784
16238,81152,23,936,128,129613808
16240,38304,24,968,32,129568016
16245,79360,24,928,128,129367008
16247,104704,25,928,256,129220848
16251,181760,26,936,512,129062624
16252,127680,27,928,320,129035712
16254,5680,28,976,16,128971216
16256,279360,28,1000,720,128931824
16257,67920,29,944,8,128885584
16259,54400,28,904,64,130214432
16266,1176,28,952,8,130083744
16270,2421048,26,928,56,129967304
16272,912,27,952,8,129914776
16277,162048,27,960,256,129555248
16279,84736,28,968,64,129448064
16284,554344,29,968,152,129007712
16287,1504,30,944,32,128832944
16289,1248,30,944,8,128671184
16293,1208,29,928,8,128285752
16297,1536,29,904,32,127996928
16299,1536,29,904,32,127912064
16301,216,29,840,8,127846848
16302,216,29,944,8,127830424
16306,208,28,984,8,127729792
16308,752,26,864,16,130455408
16311,120,26,952,8,129982920
16324,800,26,920,16,129353392
16326,440768,26,936,8,129325552
16329,480072,26,936,8,129664736
16334,404504,27,816,8,129536384
16336,5840,26,944,16,130374416
16352,60672,25,944,32,132351760
16365,6944,26,1016,16,131308480
16368,1632,26,936,32,130924976
16371,15520,26,976,16,130638832
16372,16272,26,992,72,130584720
16373,7520,27,992,32,130578576
16383,202432,25,920,32,130276192
16386,19512,25,968,72,130418632
16393,80384,26,888,64,129891472
16395,5328,25,1008,72,129871920
16398,7917824,26,944,256,129789456
16405,523008,26,960,96,129513272
16407,27536,27,944,16,129332784
16409,28776,27,968,24,129210384
16412,566304,23,952,96,135302152
16427,28080,23,976,48,132064136
16432,7982592,21,1008,256,130120376
16440,7947520,19,928,256,125660088
16465,1152,24,528,144,127506192
16467,158592,25,328,56,127416176
16471,2420992,25,256,56,127349480
16477,30304,21,464,32,131109008
16478,914640,21,488,80,131117352
16481,2420992,22,440,56,130993496
16486,172608,23,408,192,130773488
16488,2421048,23,600,56,130910984
16492,164864,22,944,256,137225176
16493,6768,23,944,144,137223096
16494,180576,24,944,48,137202296
16505,59584,24,928,32,136371960
16507,126336,25,920,32,136226360
16516,6336,23,944,144,137910656
16517,6224160,24,944,96,137835016
16518,6223680,24,952,96,140214888
16527,20224,24,960,32,139518344
16538,440968,25,944,8,138236680
16541,58592,24,920,32,138304688
16551,465968,24,992,8,137498296
16556,37888,25,912,128,136806576
16560,7987200,25,936,256,137097984
16568,227456,25,920,32,136873792
16569,595296,26,920,96,136860992
16574,411112,27,920,8,136755392
16581,1397928,28,936,56,136631792
16583,1440,28,904,32,136852624
16610,4888,28,920,8,135460760
16616,4368,26,944,16,134932680
16628,82000,26,936,16,133999928
16630,20928,26,952,16,133995096
16636,1952,25,856,32,133310840
16637,20848,25,824,16,132835216
16648,9248,25,904,32,132067936
16649,9664,26,840,32,132050776
16651,9376,25,904,32,132043680
16652,9280,26,888,32,131973048
16655,235104,25,1008,32,131884248
16658,2192,25,1000,8,131752264
16659,2280,26,1000,8,131749048
16660,840,27,1000,8,131746904
16661,15384,27,1008,24,131734624
16662,15408,28,1008,24,131701440
16663,1048,29,1008,8,131699808
16664,992,30,1008,8,131625824
16665,15384,28,984,24,131512480
16667,15384,25,984,24,131368344
16668,15504,26,984,24,131316600
16669,15384,27,984,24,131314136
