jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10052,483488,12,1072,32,55242872
10055,432768,12,1064,32,55723256
10108,29928,12,1064,24,56026872
10133,1824,12,1080,32,55973984
10208,1152,24,1048,8,77664280
10209,2624,25,1048,8,77599528
10210,1016,26,1048,8,77596792
10211,3136,24,1072,32,77576048
10216,264,24,1056,8,77371792
10221,2336,12,1080,8,55355896
10223,256,24,1120,8,77038576
10233,272,24,1104,8,76824512
10235,3168,24,1056,32,76676808
10236,1336,12,1056,8,55312416
10237,288,24,1064,8,76468312
10239,2432,12,1048,8,55295208
10240,3072,24,1056,32,76233944
10241,3040,24,1016,32,75791048
10242,2656,12,1048,8,55261904
10243,3072,24,984,32,75430120
10245,3008,24,984,32,75261288
10246,1792,12,984,32,55259120
10247,3200,23,944,32,74509880
10248,1728,12,944,32,55260912
10249,2344,13,944,8,55260912
10250,1760,12,952,32,55264544
10251,3552,23,1144,32,73936088
10252,936,24,1144,8,73886056
10253,1040,23,880,8,73523952
10254,2352,11,888,8,55299568
10255,122064,23,888,48,73344952
10256,55296,23,936,48,73437336
10257,192,11,976,8,55300616
10258,2696,11,976,8,55300808
10259,65808,23,984,48,73098584
10260,55488,23,1024,48,72845688
10261,3200,23,1072,32,72847608
10262,46320,23,1016,48,72469008
10263,42240,23,1064,48,72465144
10264,41280,23,1112,48,72406248
10265,32256,24,1112,48,72400848
10266,56592,25,1112,48,72345768
10267,63408,23,1008,48,71290176
10268,912,23,952,8,70926656
10269,34224,23,904,48,70486336
10270,35232,23,776,48,69989248
10271,32304,23,824,48,69963568
10272,47376,23,824,48,69840672
10273,80016,23,728,48,69092464
10274,61968,23,776,48,68960576
10275,920,23,1080,8,68554752
10276,232,23,1080,8,68468632
10277,9816,23,568,8,68077728
10278,5320,23,480,8,67958080
10279,52704,23,480,48,67489160
10280,1976,23,520,8,67286056
10281,272,24,520,8,67145192
10282,272,23,528,8,67107720
10283,9696,23,344,32,66841176
10284,289184,23,344,32,66740152
10285,230400,23,376,240,66767896
10286,264,24,1120,8,66515704
10359,1416384,7,1056,64,56296160
10362,583776,8,1056,32,56296160
10363,434400,9,1056,32,56296160
10369,123520,10,1048,320,56296160
10387,924416,11,1072,64,56296160
10402,632,12,1064,8,56296160
10414,1080,12,1104,8,56296792
10426,231904,13,1112,32,56296792
10431,1426704,19,1088,48,77978432
10433,272752,20,1096,8,77897792
10435,270848,21,1088,8,77671232
10437,752,22,1096,8,77436032
10442,768,22,1160,8,77089904
10443,468872,22,1120,8,77010032
10445,1363152,23,1136,48,76907064
10448,768,24,1136,8,76665144
10449,744,24,1088,8,76387104
10451,1200,12,1088,8,56443352
10452,1248,25,1088,16,76038624
10453,1419360,26,1088,48,75940704
10457,3424,26,1112,8,75013760
10458,3104,27,1112,32,74632640
10460,10656,28,1112,32,74170880
10464,4328,13,1080,8,56346360
10465,63920,14,1080,16,56341368
10467,304,28,1080,8,71687320
10468,2664,29,1032,8,71046712
10469,256,30,1032,8,70749912
10470,1576,23,928,8,70757632
10471,3168,23,936,32,70536008
10472,248,23,968,8,70512512
10473,240,23,880,8,70380312
10474,2024,23,880,8,70333176
10475,2600,23,880,8,70092304
10477,2608,22,1072,8,69489248
10479,336,22,760,8,69434960
10482,34816,22,752,256,69179864
10485,188544,22,640,128,69006744
10487,2608,23,640,8,68795288
10495,186368,23,680,128,68482288
10496,416,24,680,8,68445936
10498,30720,24,664,256,68141200
10499,296,24,920,8,68155536
10500,896,24,664,16,68070328
10502,1088,24,584,16,67970360
10503,52224,25,584,64,67968824
10508,9856,23,576,64,68363976
10509,3328,24,576,64,68361376
10510,31072,24,632,16,68350952
10514,288,24,264,8,68203776
10517,7168,24,136,64,68172520
10518,1173760,11,272,320,56478312
10519,9088,24,520,64,68141168
10520,1040,24,584,16,68143912
10521,7179136,24,584,128,68129496
10522,1856256,25,512,256,68119680
10524,3760,26,496,16,68029072
10525,52832,26,496,32,67990856
10528,237696,26,528,128,67922400
10531,241280,26,656,128,68099736
10532,960,26,784,16,68307288
10533,50176,26,784,32,68238688
10534,1255040,26,816,32,68274576
10541,1505920,6,1096,320,66502632
10560,1217024,26,1088,512,78062392
10561,440,27,848,8,74041752
10566,885376,25,216,32,68862032
10567,5989504,25,1112,128,70027856
10568,7379072,26,1112,128,69889840
10569,1153536,6,1120,32,57132552
10570,46512,27,1120,48,69872976
10571,5888,28,1120,256,69833744
10579,320528,6,1088,16,58181416
10580,2936,6,1104,8,58500920
10588,2320320,6,1112,320,58241080
10613,8624,10,1048,112,76499056
10614,2339568,11,1048,112,76065896
10617,605928,4,1080,24,61346440
10623,1729840,3,1104,40,64521376
10628,2368640,4,1104,64,64054912
10629,1419456,5,1104,64,64040808
10635,2073216,6,1120,32,63636952
10642,4480,7,1088,64,62538624
10645,2183360,6,1104,64,64863352
10681,10240,7,824,256,61428704
10682,2680832,7,1080,256,61432536
10688,22272,7,968,256,60765392
10693,208000,8,1080,320,59896640
10694,1264576,5,1120,64,64970368
10700,1423616,6,1040,64,61203520
10703,55392,5,1024,8,62258176
10705,4608,5,888,64,62088888
10706,2368960,5,888,64,61803888
10707,1401792,6,888,64,61544904
10713,86608,7,1008,8,60543448
10715,2367936,7,1016,64,60583064
10718,24640,8,1016,64,60461480
10719,20480,9,1016,64,60436320
10720,26432,10,1016,64,60434008
10721,34240,11,1016,64,60431832
10722,42240,12,1016,64,60428296
10723,39360,13,1016,64,60426256
10724,36032,14,1016,64,60424080
10727,494592,15,1016,32,60354584
